DropID,annotatedBy,scientificName,maxinterval,DepthStrata,Created By,NotesDeployment,LinkToVideoFile,SamplingEnd,SurveyID,id,EventTimeEnd,SiteID,fps,ReplicateWithinSite,EventDate,EventTimeStart,fileName,duration,RecordedBy,IsBadDeployment,NZMHCS_Abiotic,Weather,TideLevel,SamplingStart,DepthDeployment,UnderwaterVisibility,NZMHCS_Biotic,SiteExposure,Longitude,ControlToMR02,SiteCode,ProtectionStatus,ControlToMR03,Latitude,geodeticDatum,ControlToMR01,countryCode,ProtectionStatusDetails,IsControlSite,Region,LinkToMarineReserve,SiteName,schema_site_id,SurveyName,RecordType,SurveyType,ContractorName,CameraModel,BUVType,OfficeContact,BaitSpecies,Vessel,SurveyVerbatim,RightsHolder,IsLongTermMonitoring,StratifiedBy,DateEntry,LinkToOriginalData,SurveyStartDate,FishMultiSpecies,SurveyLeaderName,BaitAmount,EncoderName,LinkReport01,ContractNumber,IsMoreHabitatData,LensModel,SiteSelectionDesign,SurveyLocationAcronym,species_id,aphiaID,commonName,taxonRank,Targeted,DOC_TaxonID
HOR_20211122_BUV_0052,expert,unknown,,,Victor Anton,,horoirangi-buv-2021/HOR_056/HOR_056_03_12_2021.mp4,1800.0,HOR_20211122_BUV,418,12:39:00 pm,HOR_056_21,60.0,1.0,25/11/2021,11:50:00 am,HOR_056_03_12_2021.mp4,3153.0,Kiara Duke,False,"[""SLT""]",0.1-0.5m_Swell,High_Incoming,0.0,19.8,Fair,"[""Bar""]",Exposed,173.32383,,HMR 56,No protection,,-41.18874,WGS84,[],,,True,Northern South Island,Horoirangi Marine Reserve,The Glenduan,221,Horoirangi BUV 2021,Fish,BUV,,,L-Frame,Stewart Robertson,Pilchards,Kina,This is the first time the survey was run in Horoirangi. Kiara Duke helped with the fieldwork.,"Department of Conservation, New Zealand",True,Habitat,29/02/2024,,22/11/2024,True,Stewart Robertson,500.0,Monique Ladds,,,True,,Random,HOR,,,,,,
HOR_20211122_BUV_0052,expert,Chelidonichthys kumu,,,Victor Anton,,horoirangi-buv-2021/HOR_056/HOR_056_03_12_2021.mp4,1800.0,HOR_20211122_BUV,418,12:39:00 pm,HOR_056_21,60.0,1.0,25/11/2021,11:50:00 am,HOR_056_03_12_2021.mp4,3153.0,Kiara Duke,False,"[""SLT""]",0.1-0.5m_Swell,High_Incoming,0.0,19.8,Fair,"[""Bar""]",Exposed,173.32383,,HMR 56,No protection,,-41.18874,WGS84,[],,,True,Northern South Island,Horoirangi Marine Reserve,The Glenduan,221,Horoirangi BUV 2021,Fish,BUV,,,L-Frame,Stewart Robertson,Pilchards,Kina,This is the first time the survey was run in Horoirangi. Kiara Duke helped with the fieldwork.,"Department of Conservation, New Zealand",True,Habitat,29/02/2024,,22/11/2024,True,Stewart Robertson,500.0,Monique Ladds,,,True,,Random,HOR,48.0,"218,122",Red gurnard,species,Yes,105.0
HOR_20211122_BUV_0052,expert,Chrysophrys auratus,1.0,,Victor Anton,,horoirangi-buv-2021/HOR_056/HOR_056_03_12_2021.mp4,1800.0,HOR_20211122_BUV,418,12:39:00 pm,HOR_056_21,60.0,1.0,25/11/2021,11:50:00 am,HOR_056_03_12_2021.mp4,3153.0,Kiara Duke,False,"[""SLT""]",0.1-0.5m_Swell,High_Incoming,0.0,19.8,Fair,"[""Bar""]",Exposed,173.32383,,HMR 56,No protection,,-41.18874,WGS84,[],,,True,Northern South Island,Horoirangi Marine Reserve,The Glenduan,221,Horoirangi BUV 2021,Fish,BUV,,,L-Frame,Stewart Robertson,Pilchards,Kina,This is the first time the survey was run in Horoirangi. Kiara Duke helped with the fieldwork.,"Department of Conservation, New Zealand",True,Habitat,29/02/2024,,22/11/2024,True,Stewart Robertson,500.0,Monique Ladds,,,True,,Random,HOR,,,,,,
HOR_20211122_BUV_0052,expert,Trachurus novaezelandiae,,,Victor Anton,,horoirangi-buv-2021/HOR_056/HOR_056_03_12_2021.mp4,1800.0,HOR_20211122_BUV,418,12:39:00 pm,HOR_056_21,60.0,1.0,25/11/2021,11:50:00 am,HOR_056_03_12_2021.mp4,3153.0,Kiara Duke,False,"[""SLT""]",0.1-0.5m_Swell,High_Incoming,0.0,19.8,Fair,"[""Bar""]",Exposed,173.32383,,HMR 56,No protection,,-41.18874,WGS84,[],,,True,Northern South Island,Horoirangi Marine Reserve,The Glenduan,221,Horoirangi BUV 2021,Fish,BUV,,,L-Frame,Stewart Robertson,Pilchards,Kina,This is the first time the survey was run in Horoirangi. Kiara Duke helped with the fieldwork.,"Department of Conservation, New Zealand",True,Habitat,29/02/2024,,22/11/2024,True,Stewart Robertson,500.0,Monique Ladds,,,True,,Random,HOR,77.0,"273,304",Jack mackerel,species,Yes,98.0
HOR_20211122_BUV_0052,expert,Seriola lalandi,,,Victor Anton,,horoirangi-buv-2021/HOR_056/HOR_056_03_12_2021.mp4,1800.0,HOR_20211122_BUV,418,12:39:00 pm,HOR_056_21,60.0,1.0,25/11/2021,11:50:00 am,HOR_056_03_12_2021.mp4,3153.0,Kiara Duke,False,"[""SLT""]",0.1-0.5m_Swell,High_Incoming,0.0,19.8,Fair,"[""Bar""]",Exposed,173.32383,,HMR 56,No protection,,-41.18874,WGS84,[],,,True,Northern South Island,Horoirangi Marine Reserve,The Glenduan,221,Horoirangi BUV 2021,Fish,BUV,,,L-Frame,Stewart Robertson,Pilchards,Kina,This is the first time the survey was run in Horoirangi. Kiara Duke helped with the fieldwork.,"Department of Conservation, New Zealand",True,Habitat,29/02/2024,,22/11/2024,True,Stewart Robertson,500.0,Monique Ladds,,,True,,Random,HOR,49.0,"218,436",Kingfish,species,Yes,91.0
HOR_20211122_BUV_0052,expert,Cephaloscyllium isabellum,,,Victor Anton,,horoirangi-buv-2021/HOR_056/HOR_056_03_12_2021.mp4,1800.0,HOR_20211122_BUV,418,12:39:00 pm,HOR_056_21,60.0,1.0,25/11/2021,11:50:00 am,HOR_056_03_12_2021.mp4,3153.0,Kiara Duke,False,"[""SLT""]",0.1-0.5m_Swell,High_Incoming,0.0,19.8,Fair,"[""Bar""]",Exposed,173.32383,,HMR 56,No protection,,-41.18874,WGS84,[],,,True,Northern South Island,Horoirangi Marine Reserve,The Glenduan,221,Horoirangi BUV 2021,Fish,BUV,,,L-Frame,Stewart Robertson,Pilchards,Kina,This is the first time the survey was run in Horoirangi. Kiara Duke helped with the fieldwork.,"Department of Conservation, New Zealand",True,Habitat,29/02/2024,,22/11/2024,True,Stewart Robertson,500.0,Monique Ladds,,,True,,Random,HOR,,,,,,
HOR_20211122_BUV_0064,expert,Parapercis colias,,,Victor Anton,,horoirangi-buv-2021/HOR_058/HOR_058_03_12_2021.mp4,1800.0,HOR_20211122_BUV,420,2:15:00 pm,HOR_058_21,60.0,1.0,26/11/2021,1:35:00 pm,HOR_058_03_12_2021.mp4,2606.0,Kiara Duke,False,"[""SLT""]",0.1-0.5m_Swell,High_Incoming,0.0,21.6,Good,"[""Inv""]",Intermediate,173.40882,,HMR 58,No protection,,-41.14774,WGS84,[],,,True,Northern South Island,Horoirangi Marine Reserve,Pepin Island,223,Horoirangi BUV 2021,Fish,BUV,,,L-Frame,Stewart Robertson,Pilchards,Kina,This is the first time the survey was run in Horoirangi. Kiara Duke helped with the fieldwork.,"Department of Conservation, New Zealand",True,Habitat,29/02/2024,,22/11/2024,True,Stewart Robertson,500.0,Monique Ladds,,,True,,Random,HOR,95.0,"276,989",Blue cod,species,Yes,75.0
HOR_20211122_BUV_0064,expert,Squalus acanthias,3.0,,Victor Anton,,horoirangi-buv-2021/HOR_058/HOR_058_03_12_2021.mp4,1800.0,HOR_20211122_BUV,420,2:15:00 pm,HOR_058_21,60.0,1.0,26/11/2021,1:35:00 pm,HOR_058_03_12_2021.mp4,2606.0,Kiara Duke,False,"[""SLT""]",0.1-0.5m_Swell,High_Incoming,0.0,21.6,Good,"[""Inv""]",Intermediate,173.40882,,HMR 58,No protection,,-41.14774,WGS84,[],,,True,Northern South Island,Horoirangi Marine Reserve,Pepin Island,223,Horoirangi BUV 2021,Fish,BUV,,,L-Frame,Stewart Robertson,Pilchards,Kina,This is the first time the survey was run in Horoirangi. Kiara Duke helped with the fieldwork.,"Department of Conservation, New Zealand",True,Habitat,29/02/2024,,22/11/2024,True,Stewart Robertson,500.0,Monique Ladds,,,True,,Random,HOR,12.0,"105,923",Spiny dogfish,species,Yes,163.0
HOR_20211122_BUV_0064,expert,Thyrsites atun,,,Victor Anton,,horoirangi-buv-2021/HOR_058/HOR_058_03_12_2021.mp4,1800.0,HOR_20211122_BUV,420,2:15:00 pm,HOR_058_21,60.0,1.0,26/11/2021,1:35:00 pm,HOR_058_03_12_2021.mp4,2606.0,Kiara Duke,False,"[""SLT""]",0.1-0.5m_Swell,High_Incoming,0.0,21.6,Good,"[""Inv""]",Intermediate,173.40882,,HMR 58,No protection,,-41.14774,WGS84,[],,,True,Northern South Island,Horoirangi Marine Reserve,Pepin Island,223,Horoirangi BUV 2021,Fish,BUV,,,L-Frame,Stewart Robertson,Pilchards,Kina,This is the first time the survey was run in Horoirangi. Kiara Duke helped with the fieldwork.,"Department of Conservation, New Zealand",True,Habitat,29/02/2024,,22/11/2024,True,Stewart Robertson,500.0,Monique Ladds,,,True,,Random,HOR,53.0,"219,697",Barracouta,species,Yes,97.0
HOR_20211122_BUV_0064,expert,unknown,,,Victor Anton,,horoirangi-buv-2021/HOR_058/HOR_058_03_12_2021.mp4,1800.0,HOR_20211122_BUV,420,2:15:00 pm,HOR_058_21,60.0,1.0,26/11/2021,1:35:00 pm,HOR_058_03_12_2021.mp4,2606.0,Kiara Duke,False,"[""SLT""]",0.1-0.5m_Swell,High_Incoming,0.0,21.6,Good,"[""Inv""]",Intermediate,173.40882,,HMR 58,No protection,,-41.14774,WGS84,[],,,True,Northern South Island,Horoirangi Marine Reserve,Pepin Island,223,Horoirangi BUV 2021,Fish,BUV,,,L-Frame,Stewart Robertson,Pilchards,Kina,This is the first time the survey was run in Horoirangi. Kiara Duke helped with the fieldwork.,"Department of Conservation, New Zealand",True,Habitat,29/02/2024,,22/11/2024,True,Stewart Robertson,500.0,Monique Ladds,,,True,,Random,HOR,,,,,,
HOR_20211122_BUV_0064,expert,Chelidonichthys kumu,1.0,,Victor Anton,,horoirangi-buv-2021/HOR_058/HOR_058_03_12_2021.mp4,1800.0,HOR_20211122_BUV,420,2:15:00 pm,HOR_058_21,60.0,1.0,26/11/2021,1:35:00 pm,HOR_058_03_12_2021.mp4,2606.0,Kiara Duke,False,"[""SLT""]",0.1-0.5m_Swell,High_Incoming,0.0,21.6,Good,"[""Inv""]",Intermediate,173.40882,,HMR 58,No protection,,-41.14774,WGS84,[],,,True,Northern South Island,Horoirangi Marine Reserve,Pepin Island,223,Horoirangi BUV 2021,Fish,BUV,,,L-Frame,Stewart Robertson,Pilchards,Kina,This is the first time the survey was run in Horoirangi. Kiara Duke helped with the fieldwork.,"Department of Conservation, New Zealand",True,Habitat,29/02/2024,,22/11/2024,True,Stewart Robertson,500.0,Monique Ladds,,,True,,Random,HOR,48.0,"218,122",Red gurnard,species,Yes,105.0
HOR_20211122_BUV_0064,expert,Chrysophrys auratus,,,Victor Anton,,horoirangi-buv-2021/HOR_058/HOR_058_03_12_2021.mp4,1800.0,HOR_20211122_BUV,420,2:15:00 pm,HOR_058_21,60.0,1.0,26/11/2021,1:35:00 pm,HOR_058_03_12_2021.mp4,2606.0,Kiara Duke,False,"[""SLT""]",0.1-0.5m_Swell,High_Incoming,0.0,21.6,Good,"[""Inv""]",Intermediate,173.40882,,HMR 58,No protection,,-41.14774,WGS84,[],,,True,Northern South Island,Horoirangi Marine Reserve,Pepin Island,223,Horoirangi BUV 2021,Fish,BUV,,,L-Frame,Stewart Robertson,Pilchards,Kina,This is the first time the survey was run in Horoirangi. Kiara Duke helped with the fieldwork.,"Department of Conservation, New Zealand",True,Habitat,29/02/2024,,22/11/2024,True,Stewart Robertson,500.0,Monique Ladds,,,True,,Random,HOR,,,,,,
HOR_20211122_BUV_0064,expert,Trachurus novaezelandiae,,,Victor Anton,,horoirangi-buv-2021/HOR_058/HOR_058_03_12_2021.mp4,1800.0,HOR_20211122_BUV,420,2:15:00 pm,HOR_058_21,60.0,1.0,26/11/2021,1:35:00 pm,HOR_058_03_12_2021.mp4,2606.0,Kiara Duke,False,"[""SLT""]",0.1-0.5m_Swell,High_Incoming,0.0,21.6,Good,"[""Inv""]",Intermediate,173.40882,,HMR 58,No protection,,-41.14774,WGS84,[],,,True,Northern South Island,Horoirangi Marine Reserve,Pepin Island,223,Horoirangi BUV 2021,Fish,BUV,,,L-Frame,Stewart Robertson,Pilchards,Kina,This is the first time the survey was run in Horoirangi. Kiara Duke helped with the fieldwork.,"Department of Conservation, New Zealand",True,Habitat,29/02/2024,,22/11/2024,True,Stewart Robertson,500.0,Monique Ladds,,,True,,Random,HOR,77.0,"273,304",Jack mackerel,species,Yes,98.0
HOR_20211122_BUV_0064,expert,Seriola lalandi,,,Victor Anton,,horoirangi-buv-2021/HOR_058/HOR_058_03_12_2021.mp4,1800.0,HOR_20211122_BUV,420,2:15:00 pm,HOR_058_21,60.0,1.0,26/11/2021,1:35:00 pm,HOR_058_03_12_2021.mp4,2606.0,Kiara Duke,False,"[""SLT""]",0.1-0.5m_Swell,High_Incoming,0.0,21.6,Good,"[""Inv""]",Intermediate,173.40882,,HMR 58,No protection,,-41.14774,WGS84,[],,,True,Northern South Island,Horoirangi Marine Reserve,Pepin Island,223,Horoirangi BUV 2021,Fish,BUV,,,L-Frame,Stewart Robertson,Pilchards,Kina,This is the first time the survey was run in Horoirangi. Kiara Duke helped with the fieldwork.,"Department of Conservation, New Zealand",True,Habitat,29/02/2024,,22/11/2024,True,Stewart Robertson,500.0,Monique Ladds,,,True,,Random,HOR,49.0,"218,436",Kingfish,species,Yes,91.0
HOR_20211122_BUV_0064,expert,Cephaloscyllium isabellum,,,Victor Anton,,horoirangi-buv-2021/HOR_058/HOR_058_03_12_2021.mp4,1800.0,HOR_20211122_BUV,420,2:15:00 pm,HOR_058_21,60.0,1.0,26/11/2021,1:35:00 pm,HOR_058_03_12_2021.mp4,2606.0,Kiara Duke,False,"[""SLT""]",0.1-0.5m_Swell,High_Incoming,0.0,21.6,Good,"[""Inv""]",Intermediate,173.40882,,HMR 58,No protection,,-41.14774,WGS84,[],,,True,Northern South Island,Horoirangi Marine Reserve,Pepin Island,223,Horoirangi BUV 2021,Fish,BUV,,,L-Frame,Stewart Robertson,Pilchards,Kina,This is the first time the survey was run in Horoirangi. Kiara Duke helped with the fieldwork.,"Department of Conservation, New Zealand",True,Habitat,29/02/2024,,22/11/2024,True,Stewart Robertson,500.0,Monique Ladds,,,True,,Random,HOR,,,,,,
SLI_20220228_BUV_0001,expert,Parapercis colias,,,Victor Anton,,tapuae-buv-2022/SLI_005/SLI_005_28_02_2022.mp4,1960.0,SLI_20220228_BUV,488,,SLI_005_22,60.0,1.0,28/02/2022,,SLI_005_28_02_2022.mp4,2507.0,Jesu Valdes,False,,0.1-0.5m_Swell,High_Outgoing,160.0,12.0,Good,,Undetermined,173.97665,,SLI_NEW_005,Type I MPA (Marine Reserve),,-39.08918,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,291,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,95.0,"276,989",Blue cod,species,Yes,75.0
SLI_20220228_BUV_0001,expert,Squalus acanthias,,,Victor Anton,,tapuae-buv-2022/SLI_005/SLI_005_28_02_2022.mp4,1960.0,SLI_20220228_BUV,488,,SLI_005_22,60.0,1.0,28/02/2022,,SLI_005_28_02_2022.mp4,2507.0,Jesu Valdes,False,,0.1-0.5m_Swell,High_Outgoing,160.0,12.0,Good,,Undetermined,173.97665,,SLI_NEW_005,Type I MPA (Marine Reserve),,-39.08918,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,291,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,12.0,"105,923",Spiny dogfish,species,Yes,163.0
SLI_20220228_BUV_0001,expert,Thyrsites atun,,,Victor Anton,,tapuae-buv-2022/SLI_005/SLI_005_28_02_2022.mp4,1960.0,SLI_20220228_BUV,488,,SLI_005_22,60.0,1.0,28/02/2022,,SLI_005_28_02_2022.mp4,2507.0,Jesu Valdes,False,,0.1-0.5m_Swell,High_Outgoing,160.0,12.0,Good,,Undetermined,173.97665,,SLI_NEW_005,Type I MPA (Marine Reserve),,-39.08918,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,291,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,53.0,"219,697",Barracouta,species,Yes,97.0
SLI_20220228_BUV_0001,expert,unknown,,,Victor Anton,,tapuae-buv-2022/SLI_005/SLI_005_28_02_2022.mp4,1960.0,SLI_20220228_BUV,488,,SLI_005_22,60.0,1.0,28/02/2022,,SLI_005_28_02_2022.mp4,2507.0,Jesu Valdes,False,,0.1-0.5m_Swell,High_Outgoing,160.0,12.0,Good,,Undetermined,173.97665,,SLI_NEW_005,Type I MPA (Marine Reserve),,-39.08918,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,291,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,,,,,,
SLI_20220228_BUV_0001,expert,Chelidonichthys kumu,,,Victor Anton,,tapuae-buv-2022/SLI_005/SLI_005_28_02_2022.mp4,1960.0,SLI_20220228_BUV,488,,SLI_005_22,60.0,1.0,28/02/2022,,SLI_005_28_02_2022.mp4,2507.0,Jesu Valdes,False,,0.1-0.5m_Swell,High_Outgoing,160.0,12.0,Good,,Undetermined,173.97665,,SLI_NEW_005,Type I MPA (Marine Reserve),,-39.08918,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,291,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,48.0,"218,122",Red gurnard,species,Yes,105.0
SLI_20220228_BUV_0001,expert,Chrysophrys auratus,1.0,,Victor Anton,,tapuae-buv-2022/SLI_005/SLI_005_28_02_2022.mp4,1960.0,SLI_20220228_BUV,488,,SLI_005_22,60.0,1.0,28/02/2022,,SLI_005_28_02_2022.mp4,2507.0,Jesu Valdes,False,,0.1-0.5m_Swell,High_Outgoing,160.0,12.0,Good,,Undetermined,173.97665,,SLI_NEW_005,Type I MPA (Marine Reserve),,-39.08918,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,291,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,,,,,,
SLI_20220228_BUV_0001,expert,Trachurus novaezelandiae,17.0,,Victor Anton,,tapuae-buv-2022/SLI_005/SLI_005_28_02_2022.mp4,1960.0,SLI_20220228_BUV,488,,SLI_005_22,60.0,1.0,28/02/2022,,SLI_005_28_02_2022.mp4,2507.0,Jesu Valdes,False,,0.1-0.5m_Swell,High_Outgoing,160.0,12.0,Good,,Undetermined,173.97665,,SLI_NEW_005,Type I MPA (Marine Reserve),,-39.08918,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,291,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,77.0,"273,304",Jack mackerel,species,Yes,98.0
SLI_20220228_BUV_0001,expert,Seriola lalandi,,,Victor Anton,,tapuae-buv-2022/SLI_005/SLI_005_28_02_2022.mp4,1960.0,SLI_20220228_BUV,488,,SLI_005_22,60.0,1.0,28/02/2022,,SLI_005_28_02_2022.mp4,2507.0,Jesu Valdes,False,,0.1-0.5m_Swell,High_Outgoing,160.0,12.0,Good,,Undetermined,173.97665,,SLI_NEW_005,Type I MPA (Marine Reserve),,-39.08918,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,291,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,49.0,"218,436",Kingfish,species,Yes,91.0
SLI_20220228_BUV_0001,expert,Cephaloscyllium isabellum,,,Victor Anton,,tapuae-buv-2022/SLI_005/SLI_005_28_02_2022.mp4,1960.0,SLI_20220228_BUV,488,,SLI_005_22,60.0,1.0,28/02/2022,,SLI_005_28_02_2022.mp4,2507.0,Jesu Valdes,False,,0.1-0.5m_Swell,High_Outgoing,160.0,12.0,Good,,Undetermined,173.97665,,SLI_NEW_005,Type I MPA (Marine Reserve),,-39.08918,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,291,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,,,,,,
SLI_20220228_BUV_0005,expert,Parapercis colias,,,Victor Anton,,tapuae-buv-2022/SLI_009/SLI_009_01_03_2022.mp4,1859.0,SLI_20220228_BUV,489,,SLI_009_22,60.0,1.0,1/03/2022,,SLI_009_01_03_2022.mp4,4535.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,59.0,17.0,Good,,Undetermined,173.9783,,SLI_NEW_009,Type I MPA (Marine Reserve),,-39.0865,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,292,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,95.0,"276,989",Blue cod,species,Yes,75.0
SLI_20220228_BUV_0005,expert,Squalus acanthias,2.0,,Victor Anton,,tapuae-buv-2022/SLI_009/SLI_009_01_03_2022.mp4,1859.0,SLI_20220228_BUV,489,,SLI_009_22,60.0,1.0,1/03/2022,,SLI_009_01_03_2022.mp4,4535.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,59.0,17.0,Good,,Undetermined,173.9783,,SLI_NEW_009,Type I MPA (Marine Reserve),,-39.0865,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,292,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,12.0,"105,923",Spiny dogfish,species,Yes,163.0
SLI_20220228_BUV_0005,expert,Thyrsites atun,,,Victor Anton,,tapuae-buv-2022/SLI_009/SLI_009_01_03_2022.mp4,1859.0,SLI_20220228_BUV,489,,SLI_009_22,60.0,1.0,1/03/2022,,SLI_009_01_03_2022.mp4,4535.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,59.0,17.0,Good,,Undetermined,173.9783,,SLI_NEW_009,Type I MPA (Marine Reserve),,-39.0865,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,292,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,53.0,"219,697",Barracouta,species,Yes,97.0
